Order_ID,Customer_Name,Product,Category,Quantity,Price,Order_Date,Shipped,Country
1083,Richard Lee,Standing Desk,Furniture,6,786.7,2026-11-06,No,Spain
1084,Roberto Randolph,Pen,Stationery,10,882.13,2024-06-06,No,Singapore
1085,Gregory Larsen,Webcam,Electronics,4,2231.83,2025-09-01,Yes,South Korea
1086,Mary Phillips,Printer,Electronics,2,1399.27,2024-03-10,Yes,France
1087,Brian Hughes,Coffee Beans,Food & Beverage,10,2280.03,2026-02-20,Yes,Uae
1088,Joel Castro,Stapler,Stationery,4,1553.41,2024-07-21,No,Germany
1089,Roger Wilkinson,Bread,Food & Beverage,9,1898.8,2025-11-30,No,Brazil
1090,Kimberly Hoffman,Tape,Stationery,10,1020.9,2024-04-18,Yes,Japan
1091,Savannah Perez,Smartphone,Electronics,12,138.66,2024-01-02,Yes,Singapore
1092,Gary Watkins,Desk Lamp,Furniture,6,1899.51,2024-03-04,No,France
1093,Michelle King,Socks,Clothing,7,550.47,2026-11-12,Yes,South Africa
1094,Karen Howell,Green Tea,Food & Beverage,12,2188.34,2025-11-16,Yes,Uae
1095,John Marquez,Notebook,Stationery,13,749.51,2026-10-05,No,Canada
1096,James Payne,Printer,Electronics,1,1839.55,2025-10-17,No,Japan
1097,Sharon Mejia,T-Shirt,Clothing,11,334.67,2024-10-27,Yes,Singapore
1098,Robert Erickson,Scarf,Clothing,13,216.44,2024-12-27,Yes,Australia
1099,Julia Anderson,Jeans,Clothing,7,1066.0,2025-01-29,Yes,Italy
1100,Shawn Stephens,Office Chair,Furniture,5,2162.98,2024-12-13,No,France
1101,Thomas Ramirez,USB Drive,Electronics,1,393.38,2024-01-02,No,Netherlands
1102,Sonya Durham,Bottled Water,Food & Beverage,5,1850.87,2026-02-12,Yes,Spain
1103,Megan Smith,Office Chair,Furniture,8,1348.34,2025-07-12,Yes,South Korea
1104,Ian Brown,T-Shirt,Clothing,3,852.13,2025-10-27,No,South Korea
1105,Mr. Micheal Wilkinson MD,T-Shirt,Clothing,3,1961.25,2024-01-02,No,Mexico
1106,Amanda Stephens,Webcam,Electronics,2,1925.62,2026-08-13,Yes,Italy
1107,Laura Walters,Green Tea,Food & Beverage,11,1598.47,2024-08-05,No,Japan
1108,Megan Morrow,Bookshelf,Furniture,14,1313.62,2026-01-27,Yes,Singapore
1109,Stacey Howard,Bottled Water,Food & Beverage,6,1268.47,2024-01-23,Yes,South Korea
1110,Shane Johnson,Snack Bar,Food & Beverage,3,1492.77,2024-05-30,Yes,India
1111,Seth Cooper,Scarf,Clothing,6,1573.12,2025-02-01,No,United States
1112,Derek Evans,Bread,Food & Beverage,15,475.04,2024-09-23,Yes,Italy
1113,David Richardson,Socks,Clothing,1,1518.1,2026-02-11,No,Italy
1114,Michael Roberts,Tablet,Electronics,15,1116.47,2024-10-17,Yes,Italy
1115,Benjamin Ellis,Sofa,Furniture,14,1338.82,2026-10-25,No,United States
1116,Allison Nichols,File Cabinet,Furniture,3,1735.85,2024-04-29,Yes,Netherlands
1117,Jane Mcfarland,Glue Stick,Stationery,6,147.11,2024-12-27,Yes,Australia
1118,Brandy Hayden,Glue Stick,Stationery,7,1657.38,2024-05-03,Yes,China
1119,Jennifer Nolan,Jeans,Clothing,11,6.94,2025-06-19,No,Germany
1120,Vincent Tucker,Headphones,Electronics,6,257.75,2025-07-14,Yes,Italy
1121,Kenneth Torres,Coffee Beans,Food & Beverage,6,1932.03,2025-09-20,No,China
1122,Jeanne Hall,Bed,Furniture,14,987.58,2025-06-24,Yes,Brazil
1123,Henry Bailey,Ruler,Stationery,11,2020.81,2025-01-19,No,Sweden
1124,Patricia Shah,Webcam,Electronics,4,1028.68,2024-12-10,Yes,Spain
1125,Mr. Marcus Lane PhD,File Cabinet,Furniture,6,2121.71,2026-01-22,Yes,Germany
1126,Scott Stanley,Tape,Stationery,13,1908.7,2024-10-24,Yes,Uae
1127,Thomas Peck,File Cabinet,Furniture,14,183.14,2025-08-11,No,France
1128,Samantha Stanley,Dining Table,Furniture,15,1388.11,2024-01-18,Yes,United States
1129,Karl Armstrong,Glue Stick,Stationery,12,1762.08,2025-05-18,No,United States
1130,Joe Rivera,Office Chair,Furniture,2,2244.15,2025-08-20,Yes,Japan
1131,James Morris,Socks,Clothing,13,443.79,2026-04-05,Yes,South Korea
1132,Miranda Barron,Webcam,Electronics,4,1416.09,2025-11-06,Yes,Canada
1133,Jamie Smith,Bed,Furniture,5,1521.22,2024-02-20,Yes,France
1134,Fernando Sanchez,Sneakers,Clothing,5,443.2,2025-03-20,No,United States
1135,Jamie Howard,Smartphone,Electronics,7,1602.73,2026-05-28,Yes,Italy
1136,Jasmin Gallagher,Bookshelf,Furniture,1,1019.63,2025-01-27,Yes,Argentina
1137,Dana Mcguire,Bread,Food & Beverage,11,1576.17,2024-07-30,Yes,Netherlands
1138,Anthony Pope,Bottled Water,Food & Beverage,3,583.27,2025-02-08,Yes,South Africa
1139,Lauren Swanson,Green Tea,Food & Beverage,12,2336.09,2025-02-01,Yes,India
1140,Timothy Adams,Eraser,Stationery,15,2082.77,2026-02-12,No,Canada
1141,Jessica Bartlett,Coffee Beans,Food & Beverage,6,1962.82,2026-05-03,No,Mexico
1142,Linda Waters,Green Tea,Food & Beverage,4,2038.28,2026-04-12,Yes,South Africa
1143,Jessica Riley,USB Drive,Electronics,11,1318.97,2024-12-10,No,India
1144,Danielle Jackson,Desk Lamp,Furniture,11,1819.51,2025-02-04,Yes,Brazil
1145,Brian Sanchez,Coffee Beans,Food & Beverage,11,7.53,2025-05-31,No,Uk
1146,Kimberly Walker DVM,Juice,Food & Beverage,3,453.35,2024-04-14,Yes,Italy
1147,Kevin Rich,File Cabinet,Furniture,10,1816.04,2026-02-25,Yes,Japan
1148,Deborah Goodwin,Juice,Food & Beverage,14,430.21,2025-08-21,Yes,Canada
1149,Robert Taylor,Desk Lamp,Furniture,9,708.29,2026-02-09,No,South Africa
1150,Christopher Pittman,USB Drive,Electronics,8,994.12,2024-05-19,No,Japan
1151,Lisa Marsh,Laptop,Electronics,2,2210.17,2026-07-21,Yes,South Korea
1152,Brenda Howell,Tablet,Electronics,15,1259.49,2025-06-17,Yes,Sweden
1153,Gary Gill,Stapler,Stationery,10,2473.5,2024-06-15,Yes,South Korea
1154,Kelly Herman,Scarf,Clothing,2,906.94,2024-07-16,Yes,Brazil
1155,Jonathan Hoover,Monitor,Electronics,9,2211.46,2025-12-25,Yes,Germany
1156,Jessica Abbott,Dining Table,Furniture,15,272.11,2026-02-01,No,China
1157,Alexis Browning,USB Drive,Electronics,4,487.7,2025-06-06,No,South Africa
1158,Angela Green,Sofa,Furniture,7,1036.06,2026-08-23,Yes,Canada
1159,Amy Crawford,Pencil,Stationery,11,148.35,2025-08-17,Yes,Brazil
1160,Bethany Smith,Ruler,Stationery,8,231.59,2024-07-01,Yes,Canada
1161,Jamie Williams,Tape,Stationery,14,1637.67,2026-10-13,Yes,France
1162,Leslie Greene,Headphones,Electronics,13,2180.58,2026-06-05,Yes,Netherlands
1163,Larry Barrera,Scarf,Clothing,11,406.88,2024-09-12,No,United States
1164,Jordan Dunn,Eraser,Stationery,12,2037.66,2025-09-29,No,Uae
1165,Allison Forbes,Sofa,Furniture,1,1163.48,2026-04-09,Yes,Uae
1166,Christopher Payne,Notebook,Stationery,9,2139.31,2024-11-05,Yes,France
1167,Joyce Burgess,Jeans,Clothing,14,300.11,2025-09-01,Yes,Singapore
1168,Victoria Burns,Jeans,Clothing,4,1733.9,2026-09-02,Yes,France
1169,Kurt Collins,Juice,Food & Beverage,3,1207.96,2024-12-20,No,Uae
1170,Peter Massey,Headphones,Electronics,14,2166.98,2026-05-11,Yes,South Africa
1171,Amanda Salas,Bed,Furniture,2,2300.76,2024-08-09,Yes,South Korea
1172,Shaun Quinn,Dining Table,Furniture,5,452.03,2025-10-20,Yes,South Korea
1173,Natalie Roberts,Mouse,Electronics,5,2001.58,2024-03-30,No,Uk
1174,Justin Davis,Scarf,Clothing,8,900.15,2026-01-23,Yes,Australia
1175,Christopher Wolf,Pen,Stationery,9,61.02,2024-04-15,No,Sweden
1176,Kelsey Hudson,Bread,Food & Beverage,14,608.58,2025-08-08,Yes,Sweden
1177,Michelle Vargas,Tablet,Electronics,12,2001.47,2024-12-19,Yes,Canada
1178,Garrett Burke,Jeans,Clothing,3,1005.7,2024-04-17,Yes,Uae
1179,Tiffany Johnson,Laptop,Electronics,2,800.8,2025-11-15,Yes,China
1180,Christina Rice,Stapler,Stationery,13,300.79,2026-02-26,Yes,Uae
1181,Kelsey Reeves,Pen,Stationery,15,2202.54,2025-04-18,Yes,Japan
1182,Charles Gill,Coffee Beans,Food & Beverage,12,1921.29,2024-05-27,Yes,South Africa
1183,Melanie Ramirez,Laptop,Electronics,9,2011.7,2025-11-15,Yes,Netherlands
1184,Nathaniel Munoz,Coffee Beans,Food & Beverage,13,706.31,2026-02-04,Yes,United States
1185,Elaine Thomas,Scarf,Clothing,11,2275.94,2025-06-13,Yes,Argentina
1186,Grace Rowe,Dining Table,Furniture,8,816.72,2025-07-30,No,South Africa
1187,Theresa Martinez,Office Chair,Furniture,10,1285.6,2026-04-27,Yes,South Korea
1188,Brittany Huffman,Tape,Stationery,8,72.36,2024-02-06,Yes,Uae
1189,Donald Reyes,Scarf,Clothing,12,111.33,2026-07-08,Yes,Singapore
1190,Todd Moody,Bed,Furniture,9,1242.42,2024-12-04,Yes,Australia
1191,Michele Williams,Pencil,Stationery,1,916.05,2025-11-26,Yes,Netherlands
1192,James Kelley,Jeans,Clothing,11,2200.42,2025-04-20,Yes,France
1193,Mackenzie Mejia,Office Chair,Furniture,8,2463.88,2026-12-21,No,Uk
1194,Fernando Miller,Eraser,Stationery,7,1560.55,2025-01-04,No,Spain
1195,Gabrielle Mcclure,Pen,Stationery,2,1630.25,2024-12-29,No,Singapore
1196,Tommy Allen,Hat,Clothing,7,2428.56,2025-06-23,Yes,Singapore
1197,Melissa Ford MD,Scarf,Clothing,2,1066.23,2024-09-08,No,South Korea
1198,Maria Gutierrez,Socks,Clothing,8,1312.47,2025-12-17,Yes,France
1199,Leah Salazar,Dining Table,Furniture,15,2369.09,2026-12-28,Yes,Netherlands
1200,Michael Daniels,Pencil,Stationery,10,1407.88,2026-08-28,Yes,India
1201,Elizabeth Singleton,T-Shirt,Clothing,14,821.21,2024-10-13,No,South Korea
1202,Lori Mcgrath,Desk Lamp,Furniture,4,866.31,2026-12-23,Yes,Singapore
1203,Jonathan Clark,Pencil,Stationery,6,71.97,2025-11-04,Yes,South Africa
1204,Deborah Collier,Sofa,Furniture,8,2173.29,2024-08-08,Yes,China
1205,Daniel Harris,Bottled Water,Food & Beverage,14,1119.22,2026-01-11,Yes,Sweden
1206,Mrs. Amanda Flores,Stapler,Stationery,1,1417.72,2025-01-05,Yes,Spain
1207,Steven Sanford,File Cabinet,Furniture,10,1424.04,2024-10-18,No,Uae
1208,Angela Wong,Juice,Food & Beverage,10,2249.26,2025-10-07,Yes,Italy
1209,Travis Costa,Bottled Water,Food & Beverage,15,2398.44,2025-05-02,Yes,Brazil
1210,Jack Contreras,Pen,Stationery,8,2119.71,2026-01-08,No,Italy
1211,Ashley Goodman,Pen,Stationery,14,2031.36,2025-12-16,No,Singapore
1212,Michael Cummings,Bottled Water,Food & Beverage,14,327.37,2026-12-27,No,Germany
1213,Sean Morse,Green Tea,Food & Beverage,8,189.02,2026-06-15,Yes,United States
1214,Aaron Flores,Jeans,Clothing,4,1142.44,2025-12-22,No,France
1215,Michelle Jordan,Smartphone,Electronics,2,203.52,2024-10-06,Yes,Singapore
1216,Richard Bowen,Bottled Water,Food & Beverage,14,159.0,2025-08-20,Yes,Mexico
1217,Betty Bell,Bread,Food & Beverage,12,101.11,2024-04-10,Yes,Italy
1218,Gregory Stokes,File Cabinet,Furniture,5,77.2,2026-12-28,No,United States
1219,Stacy Smith,Bed,Furniture,6,709.56,2025-10-26,Yes,Singapore
1220,Adam Brown,Jeans,Clothing,13,1974.56,2026-10-03,Yes,Spain
1221,Michael Forbes,Scarf,Clothing,14,2231.04,2025-05-15,Yes,South Africa
1222,William Blankenship,Jacket,Clothing,3,1020.34,2025-08-28,No,Sweden
1223,Ian Freeman,Jacket,Clothing,2,873.61,2024-03-10,No,South Africa
1224,Molly Monroe,Jacket,Clothing,6,1991.55,2025-10-08,Yes,Japan
1225,Amy Mitchell,Tape,Stationery,14,2069.99,2024-03-10,Yes,France
1226,Andre Lowe,Notebook,Stationery,1,1059.84,2024-07-16,Yes,Sweden
1227,Brenda Sullivan,Sneakers,Clothing,2,421.09,2026-06-06,Yes,Brazil
1228,Michelle Cortez,File Cabinet,Furniture,6,1592.86,2025-05-28,Yes,Japan
1229,Jamie Smith,Tablet,Electronics,6,1002.54,2024-09-29,Yes,India
1230,Jennifer Dean,Jeans,Clothing,1,1503.05,2025-07-26,Yes,South Korea
1231,Karen Williams,Eraser,Stationery,7,1626.9,2026-02-19,Yes,Sweden
1232,John Taylor,Dining Table,Furniture,10,858.52,2024-12-31,Yes,Argentina
1233,Andrew Rodriguez,Sneakers,Clothing,6,1751.12,2025-12-18,Yes,Germany
1234,Robert Wright DVM,Bread,Food & Beverage,10,62.0,2026-04-22,Yes,Brazil
1235,Jeremy Buckley,Bed,Furniture,6,1743.47,2025-03-18,Yes,Singapore
1236,Lori Reeves,Office Chair,Furniture,5,315.55,2024-11-04,Yes,Japan
1237,Sandra Nelson,T-Shirt,Clothing,12,1729.58,2024-01-09,No,China
1238,Karen Watson,Bed,Furniture,9,2063.62,2026-04-02,No,Uae
1239,Emily Brown,Sneakers,Clothing,7,551.02,2024-07-16,Yes,Australia
1240,Victor Henderson,Bottled Water,Food & Beverage,11,2320.88,2026-09-10,Yes,China
1241,Andrew Fuller,Bottled Water,Food & Beverage,12,2284.84,2026-01-05,Yes,France
1242,Whitney Jordan,Notebook,Stationery,14,149.27,2024-02-15,Yes,Netherlands
1243,Gina Durham,Standing Desk,Furniture,7,197.88,2026-10-08,Yes,Argentina
1244,Corey Gilbert,Tape,Stationery,2,1055.25,2025-05-26,Yes,Uae
1245,Ms. Brittany Nguyen,Pencil,Stationery,13,1778.93,2025-07-02,Yes,Singapore
1246,Sean Villanueva,Monitor,Electronics,1,405.77,2025-02-27,Yes,United States
1247,Joshua Chang,Monitor,Electronics,3,517.57,2026-06-14,Yes,Australia
1248,Erica Weber,Standing Desk,Furniture,5,1027.0,2025-01-06,Yes,China
1249,Vicki Myers,Tape,Stationery,11,311.43,2024-04-06,Yes,United States
1250,David Bowman,Bed,Furniture,13,1427.16,2026-05-29,No,Italy
1251,Patricia Mills,Coffee Beans,Food & Beverage,9,2171.63,2025-05-16,No,France
1252,Loretta Murray,Juice,Food & Beverage,13,703.82,2024-09-04,No,Germany
1253,Daniel Lang,Eraser,Stationery,15,2337.49,2024-04-13,No,Germany
1254,Larry Hatfield,File Cabinet,Furniture,11,1893.45,2026-12-18,No,France
1255,Jesus Aguirre,Sofa,Furniture,8,2000.46,2026-08-12,Yes,Uae
1256,Eric Jones,Hat,Clothing,15,1270.18,2026-12-07,No,Singapore
1257,Jonathan Garcia,Office Chair,Furniture,15,872.0,2025-12-03,No,Spain
1258,Nancy Novak,Office Chair,Furniture,7,1852.52,2024-09-21,Yes,Uae
1259,Bradley White,Stapler,Stationery,5,317.05,2024-12-15,Yes,Italy
1260,Ms. Erin Watson,Green Tea,Food & Beverage,11,1900.1,2026-08-01,Yes,Canada
1261,Steve Mckenzie,Dining Table,Furniture,12,426.89,2025-01-12,Yes,Netherlands
1262,Mrs. Carmen Foster MD,T-Shirt,Clothing,11,1839.89,2026-04-30,No,United States
1263,Henry Adams,Webcam,Electronics,15,87.72,2026-11-26,Yes,Singapore
1264,James Ware,Eraser,Stationery,15,1600.33,2025-12-19,Yes,United States
1265,Maria Barber,Headphones,Electronics,7,497.66,2024-05-01,Yes,Singapore
1266,Mr. Donald Wise,Snack Bar,Food & Beverage,9,940.64,2024-11-04,Yes,Italy
1267,Alan Parsons,Tablet,Electronics,14,351.78,2024-08-18,Yes,Uae
1268,Matthew Franco,Tape,Stationery,10,1466.63,2024-04-19,Yes,South Korea
1269,Anita Lowery,Headphones,Electronics,10,986.47,2026-05-29,Yes,Netherlands
1270,Eric Malone,Sneakers,Clothing,1,555.23,2026-03-27,Yes,Netherlands
1271,Eric Sanchez,Bed,Furniture,13,36.45,2026-03-04,Yes,Argentina
1272,Lisa Smith,Glue Stick,Stationery,13,850.31,2024-05-16,Yes,Netherlands
1273,Joseph Casey,Green Tea,Food & Beverage,15,754.24,2025-05-04,Yes,Germany
1274,Bryan Jackson,Green Tea,Food & Beverage,3,1448.95,2026-02-09,No,Italy
1275,Caroline Harper,Jeans,Clothing,9,539.14,2024-11-30,Yes,Japan
1276,Austin Patterson,Snack Bar,Food & Beverage,15,769.78,2025-10-30,No,Sweden
1277,Victor Carr,Bread,Food & Beverage,5,102.62,2024-05-07,No,Argentina
1278,Adam Gibson,Stapler,Stationery,8,155.49,2026-02-18,No,France
1279,Kathleen Jensen,Notebook,Stationery,11,2377.62,2025-11-08,No,Sweden
1280,Shane Floyd,USB Drive,Electronics,6,610.48,2026-10-12,Yes,Spain
1281,Ronald Vasquez,Bread,Food & Beverage,7,1383.39,2025-12-11,Yes,Italy
1282,Heidi Jackson,Scarf,Clothing,9,1297.07,2024-03-17,Yes,South Korea
1283,Jacob Beasley,Socks,Clothing,4,2459.98,2026-06-10,Yes,Australia
1284,Brenda Mack,Office Chair,Furniture,3,77.5,2024-07-02,Yes,South Korea
1285,Lucas Hicks,Hat,Clothing,11,309.53,2025-07-15,Yes,United States
1286,Krystal Hansen,Tape,Stationery,8,1025.0,2026-07-02,Yes,Germany
1287,Anthony Serrano,Green Tea,Food & Beverage,8,2462.68,2025-08-02,No,South Korea
1288,Kristina Woods,Coffee Beans,Food & Beverage,7,730.43,2024-03-25,Yes,China
1289,Rebecca Brown,Desk Lamp,Furniture,7,1647.99,2026-12-24,Yes,Sweden
1290,Kelly Sellers MD,Juice,Food & Beverage,13,2013.5,2026-05-25,No,Brazil
1291,Brian Mcdonald,Notebook,Stationery,3,598.38,2024-12-25,Yes,Italy
1292,Kimberly Roy,Hat,Clothing,2,2360.61,2025-04-25,No,Brazil
1293,Alexander Carroll,Juice,Food & Beverage,13,1473.56,2025-01-07,Yes,Japan
1294,Gwendolyn Marshall,Sneakers,Clothing,2,547.79,2025-08-06,Yes,Italy
1295,Joseph White,Bottled Water,Food & Beverage,5,1351.26,2026-12-29,Yes,Italy
1296,Pamela Miller,Standing Desk,Furniture,15,587.47,2025-08-14,Yes,Canada
1297,Mrs. Kendra Howell,Ruler,Stationery,3,504.35,2024-05-11,Yes,Italy
1298,Christine Livingston,Scarf,Clothing,4,2004.01,2025-03-17,Yes,Sweden
1299,Anthony Jones,Green Tea,Food & Beverage,14,1465.0,2026-06-12,Yes,Italy
1300,Morgan Lane,Notebook,Stationery,12,1445.54,2024-08-28,Yes,Japan
1301,Mark Santos,Tape,Stationery,2,1878.57,2025-01-14,Yes,Uk
1302,Tiffany Heath,Socks,Clothing,12,2124.24,2024-05-17,Yes,Australia
1303,Joseph Melton,Smartphone,Electronics,10,654.54,2025-07-02,Yes,Argentina
1304,Jordan King,Hat,Clothing,10,1853.6,2024-12-12,Yes,Germany
1305,Michelle Jordan,Monitor,Electronics,2,80.95,2024-02-13,No,Canada
1306,Taylor Lin,Sneakers,Clothing,10,230.22,2026-05-23,No,Uk
1307,Margaret King,Printer,Electronics,10,2399.48,2026-08-22,Yes,South Africa
1308,Suzanne Johnson,Juice,Food & Beverage,14,1512.44,2024-01-31,No,Singapore
1309,Jesse Williams,Tape,Stationery,8,1177.37,2026-03-24,No,Italy
1310,Yolanda Woods,Bread,Food & Beverage,8,512.72,2024-02-08,Yes,France
1311,Joseph Washington,Bread,Food & Beverage,9,1628.45,2025-08-19,No,Spain
1312,Timothy Lowe,Scarf,Clothing,7,2447.65,2024-10-05,Yes,Australia
1313,Kenneth Jones,Glue Stick,Stationery,2,2074.23,2024-10-11,Yes,Uae
1314,Jessica Sanchez,T-Shirt,Clothing,9,1280.21,2025-12-15,Yes,Canada
1315,Tammy Mcclure,Jeans,Clothing,5,2058.6,2025-06-18,No,Japan
1316,Betty Peck,Coffee Beans,Food & Beverage,2,1425.75,2024-04-16,Yes,Italy
1317,Adam Smith,Coffee Beans,Food & Beverage,15,1258.74,2026-04-02,Yes,Canada
1318,Ronald Stein,Ruler,Stationery,4,1897.88,2026-04-29,No,Germany
1319,John Valentine,Snack Bar,Food & Beverage,14,619.84,2025-02-23,No,Brazil
1320,Erik Walsh,Snack Bar,Food & Beverage,11,209.88,2025-06-10,Yes,India
1321,Micheal Mullen,Eraser,Stationery,14,1711.44,2024-01-27,Yes,France
1322,Brian Riley,Standing Desk,Furniture,13,1154.55,2026-09-06,No,South Africa
1323,Lisa Walters,Hat,Clothing,7,89.05,2026-02-25,No,Australia
1324,Nicole Diaz,Stapler,Stationery,4,1410.4,2025-04-07,Yes,Germany
1325,Rebecca Clark,Sneakers,Clothing,13,1669.35,2026-01-23,Yes,Singapore
1326,Bradley Cole,Pencil,Stationery,15,126.17,2024-03-26,Yes,South Korea
1327,Amy Moss,Bottled Water,Food & Beverage,2,1082.5,2026-02-19,Yes,Brazil
1328,Jean Cooley,File Cabinet,Furniture,11,424.45,2025-01-04,Yes,South Korea
1329,Steven Wells,Bread,Food & Beverage,6,1545.51,2025-11-28,No,South Korea
1330,Lori Flores,Sneakers,Clothing,3,1936.31,2025-06-24,Yes,India
1331,Tonya Anderson,Juice,Food & Beverage,15,2320.34,2025-10-10,Yes,Netherlands
1332,Michael King,Tape,Stationery,3,288.3,2025-07-14,Yes,Uk
1333,Marc Frederick,Pen,Stationery,8,1062.49,2026-01-17,Yes,United States
1334,Ethan Allen,USB Drive,Electronics,1,1810.71,2025-02-26,Yes,Uk
1335,Brianna Ramirez,Stapler,Stationery,13,2431.37,2024-09-13,Yes,Japan
1336,Michael Bishop,Pencil,Stationery,5,738.93,2025-03-31,Yes,Mexico
1337,Katie Nelson,Bread,Food & Beverage,5,1495.0,2024-09-29,No,Uk
1338,Stephanie Flores,Bookshelf,Furniture,12,2171.02,2024-01-14,No,China
1339,Austin Lambert,Stapler,Stationery,1,1854.09,2024-04-23,Yes,Argentina
1340,Robert Petersen,Stapler,Stationery,9,154.8,2026-01-11,Yes,South Korea
1341,Elizabeth Turner,Webcam,Electronics,9,902.87,2024-11-04,Yes,Germany
1342,Debbie Page,Office Chair,Furniture,4,2480.3,2026-03-22,Yes,Uae
1343,Duane Rice,Snack Bar,Food & Beverage,14,320.0,2025-11-26,Yes,Argentina
1344,Kimberly Forbes,Printer,Electronics,5,108.09,2025-08-23,Yes,South Korea
1345,Rachael Martinez,Sofa,Furniture,6,1009.93,2026-06-09,No,Singapore
1346,Joshua Mccormick,Notebook,Stationery,2,1730.92,2025-03-13,Yes,Germany
1347,Jose Combs,Bread,Food & Beverage,2,1765.49,2025-04-05,Yes,China
1348,Brianna Ford,Bottled Water,Food & Beverage,4,210.74,2024-12-26,Yes,Japan
1349,Joshua Peterson,Dining Table,Furniture,8,536.99,2026-08-22,Yes,Japan
1350,Donna Brown,Hat,Clothing,8,1155.42,2026-08-14,Yes,United States
1351,Kimberly Barnes,Snack Bar,Food & Beverage,15,1474.78,2025-12-03,Yes,South Africa
1352,Morgan Jones DDS,Pencil,Stationery,4,665.66,2026-02-07,Yes,United States
1353,Ryan Hudson,Socks,Clothing,10,255.95,2024-01-23,Yes,Mexico
1354,Seth Brock,Bread,Food & Beverage,1,1916.39,2026-01-13,No,South Korea
1355,Robert Fletcher,Sneakers,Clothing,5,624.56,2024-03-11,No,Germany
1356,David Aguilar,Stapler,Stationery,12,2294.66,2025-01-01,Yes,Spain
1357,Kenneth Garcia,Bed,Furniture,3,872.24,2026-01-01,No,Singapore
1358,Michelle Sanchez,Headphones,Electronics,7,911.49,2026-03-12,Yes,Argentina
1359,Lisa Hood,Bed,Furniture,14,515.9,2026-06-20,Yes,Mexico
1360,Rose Wright,Sofa,Furniture,14,2001.25,2025-05-04,No,South Korea
1361,Gwendolyn Murphy,Stapler,Stationery,14,2070.78,2025-11-01,Yes,Uk
1362,Diane Miller,Socks,Clothing,15,235.89,2026-04-08,Yes,Uk
1363,Mary Taylor,Socks,Clothing,9,755.4,2024-06-17,Yes,Uk
1364,Steven Nguyen,Desk Lamp,Furniture,6,531.07,2024-07-24,Yes,France
1365,Jessica Colon,Bottled Water,Food & Beverage,1,551.05,2025-09-05,Yes,Spain
1366,Brian Thompson,Ruler,Stationery,14,899.88,2025-07-14,Yes,Mexico
1367,Belinda Sosa,Snack Bar,Food & Beverage,2,761.45,2026-11-12,Yes,Spain
1368,Stacie Terry,Sofa,Furniture,10,1402.73,2025-04-26,Yes,China
1369,Lori Knight,USB Drive,Electronics,1,2272.71,2024-04-27,Yes,France
1370,Zachary King,Printer,Electronics,15,981.63,2025-01-08,Yes,Singapore
1371,Claire Clark,Sneakers,Clothing,15,308.01,2026-05-22,Yes,Australia
1372,Tammy Davis,Jeans,Clothing,9,1143.63,2026-02-22,Yes,Spain
1373,Carrie James,T-Shirt,Clothing,13,1197.62,2025-05-21,No,Japan
1374,Hayden Brown,Socks,Clothing,11,1870.61,2024-06-23,Yes,India
1375,Lindsey Kim,Bread,Food & Beverage,11,1838.68,2026-10-17,Yes,Australia
1376,Molly Sanders,Juice,Food & Beverage,2,1270.38,2024-06-01,Yes,Italy
1377,Rachael Roberts,Bread,Food & Beverage,9,2110.6,2024-05-05,No,Brazil
